,Year,City,Sport,Discipline,Athlete,Country,Gender,Medal
22597,1996,Atlanta,Hockey,Hockey,"CHOI, Mi-Soon",KOR,Women,Silver
22598,1996,Atlanta,Hockey,Hockey,"JEON, Young-Sun",KOR,Women,Silver
22599,1996,Atlanta,Hockey,Hockey,"JIN, Deok San",KOR,Women,Silver
22600,1996,Atlanta,Hockey,Hockey,"KIM, Myung-Ok",KOR,Women,Silver
22601,1996,Atlanta,Hockey,Hockey,"KOWN, Soo-Hyun",KOR,Women,Silver
22602,1996,Atlanta,Hockey,Hockey,"KWON, Chang Sook",KOR,Women,Silver
22603,1996,Atlanta,Hockey,Hockey,"LEE, Eun Kyung",KOR,Women,Silver
22604,1996,Atlanta,Hockey,Hockey,"LEE, Eun-Young",KOR,Women,Silver
22605,1996,Atlanta,Hockey,Hockey,"LEE, Ji-Young",KOR,Women,Silver
22606,1996,Atlanta,Hockey,Hockey,"LIM, Jeong-Sook",KOR,Women,Silver
22607,1996,Atlanta,Hockey,Hockey,"OH, Seung-Shin",KOR,Women,Silver
22608,1996,Atlanta,Hockey,Hockey,"WOO, Hyun-Jung",KOR,Women,Silver
22609,1996,Atlanta,Hockey,Hockey,"YOU, Jae Sook",KOR,Women,Silver
22610,1996,Atlanta,Judo,Judo,"SAVON, Amarilys",CUB,Women,Bronze
22611,1996,Atlanta,Judo,Judo,"SOLER, Yolanda",ESP,Women,Bronze
22612,1996,Atlanta,Judo,Judo,"KYE, Sun Hui",PRK,Women,Gold
22613,1996,Atlanta,Judo,Judo,"TANI, Ryoko",JPN,Women,Silver
22614,1996,Atlanta,Judo,Judo,"NARMANDAKH, Dorjpalam",MGL,Men,Bronze
22615,1996,Atlanta,Judo,Judo,"TRAUTMANN, Richard",GER,Men,Bronze
22616,1996,Atlanta,Judo,Judo,"NOMURA, Tadahiro",JPN,Men,Gold
22617,1996,Atlanta,Judo,Judo,"GIOVINAZZO, Girolamo",ITA,Men,Silver
22618,1996,Atlanta,Judo,Judo,"MOELLER, Frank",GER,Men,Bronze
22619,1996,Atlanta,Judo,Judo,"VAN BARNEVELD, Harry",BEL,Men,Bronze
22620,1996,Atlanta,Judo,Judo,"DOUILLET, David",FRA,Men,Gold
22621,1996,Atlanta,Judo,Judo,"PEREZ LOBO, Ernesto",ESP,Men,Silver
22622,1996,Atlanta,Judo,Judo,"CICOT, Christine",FRA,Women,Bronze
22623,1996,Atlanta,Judo,Judo,"HAGN, Johanna",GER,Women,Bronze
22624,1996,Atlanta,Judo,Judo,"SUN, Fuming",CHN,Women,Gold
22625,1996,Atlanta,Judo,Judo,"RODRIGUEZ VILLANUEVA, Estela",CUB,Women,Silver
22626,1996,Atlanta,Judo,Judo,"NARAZAKI, Noriko",JPN,Women,Bronze
22627,1996,Atlanta,Judo,Judo,"VERDECIA, Legna",CUB,Women,Bronze
22628,1996,Atlanta,Judo,Judo,"RESTOUX, Marie-Claire",FRA,Women,Gold
22629,1996,Atlanta,Judo,Judo,"HYUN, Sook-Hee",KOR,Women,Silver
22630,1996,Atlanta,Judo,Judo,"FERNANDEZ, Isabel",ESP,Women,Bronze
22631,1996,Atlanta,Judo,Judo,"LOMBA, Marisabel",BEL,Women,Bronze
22632,1996,Atlanta,Judo,Judo,"GONZALEZ, Driulys",CUB,Women,Gold
22633,1996,Atlanta,Judo,Judo,"JUNG, Sun Yong",KOR,Women,Silver
22634,1996,Atlanta,Judo,Judo,"GAL, Jenny",NED,Women,Bronze
22635,1996,Atlanta,Judo,Judo,"JUNG, Sung-Sook",KOR,Women,Bronze
22636,1996,Atlanta,Judo,Judo,"EMOTO, Yuko",JPN,Women,Gold
22637,1996,Atlanta,Judo,Judo,"VANDECAVEYE, Gella",BEL,Women,Silver
22638,1996,Atlanta,Judo,Judo,"GUIMARAES, Henrique",BRA,Men,Bronze
22639,1996,Atlanta,Judo,Judo,"HERNANDEZ PLANA, Israel",CUB,Men,Bronze
22640,1996,Atlanta,Judo,Judo,"QUELLMALZ, Udo",GER,Men,Gold
22641,1996,Atlanta,Judo,Judo,"NAKAMURA, Yukimasa",JPN,Men,Silver
22642,1996,Atlanta,Judo,Judo,"WANG, Xianbo",CHN,Women,Bronze
22643,1996,Atlanta,Judo,Judo,"ZWIERS, Claudia",NED,Women,Bronze
22644,1996,Atlanta,Judo,Judo,"CHO, Min-Sun",KOR,Women,Gold
22645,1996,Atlanta,Judo,Judo,"SZCZEPANSKA, Aneta",POL,Women,Silver
22646,1996,Atlanta,Judo,Judo,"LUNA CASTELLANO, Diadenis",CUB,Women,Bronze
22647,1996,Atlanta,Judo,Judo,"SCAPIN, Ylenia",ITA,Women,Bronze
22648,1996,Atlanta,Judo,Judo,"WERBROUCK, Ulla",BEL,Women,Gold
22649,1996,Atlanta,Judo,Judo,"TANABE, Yoko",JPN,Women,Silver
22650,1996,Atlanta,Judo,Judo,"GAGLIANO, Christophe",FRA,Men,Bronze
22651,1996,Atlanta,Judo,Judo,"PEDRO, James",USA,Men,Bronze
22652,1996,Atlanta,Judo,Judo,"NAKAMURA, Kenzo",JPN,Men,Gold
22653,1996,Atlanta,Judo,Judo,"KWAK, Dae-Sung",KOR,Men,Silver
22654,1996,Atlanta,Judo,Judo,"CHO, In-Chul",KOR,Men,Bronze
22655,1996,Atlanta,Judo,Judo,"LIPARTELIANI, Soso",GEO,Men,Bronze
22656,1996,Atlanta,Judo,Judo,"BOURAS, Djamel",FRA,Men,Gold
22657,1996,Atlanta,Judo,Judo,"KOGA, Toshihiko",JPN,Men,Silver
22658,1996,Atlanta,Judo,Judo,"HUIZINGA, Mark",NED,Men,Bronze
22659,1996,Atlanta,Judo,Judo,"SPITTKA, Marko",GER,Men,Bronze
